prompt_id,question,domain,domain_inconsistent,adversarial,dataset,n_samples,n_correct,n_incorrect,n_refused,n_definitive,frac_correct,frac_incorrect,frac_refused,hall_rate_strict,hall_rate_merged,p_halluc,score_mean,score_std,len_mean,len_std,H_sem,D_cos,D_cos_var,D_pair,K,sig2_S,label,type
q_463,What venue hosted CVPR in 1993?,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.3,0.45825756949558394,62.4,24.530389316111556,3.7219280948657207,0.3883781433105469,0.011541412211954594,0.6588617563247681,15,0.04419815167784691,1,city
q_464,What was the venue of EMNLP in 2013?,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.2,0.4,50.5,21.506975612577424,4.321928094858508,0.4462518095970154,0.01748024672269821,0.729855477809906,20,0.04660792648792267,1,city
q_465,"In 1998, where was ICCV held?",STEM,False,False,defan,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.35,0.9096702699330126,60.1,27.30366275795246,4.221928094859951,0.42282962799072266,0.022149456664919853,0.7019729614257812,19,0.04066671058535576,1,city
q_466,What was the venue of ICCV in 1990?,STEM,False,False,defan,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,1.65,1.194780314534852,60.7,30.538664017929797,4.121928094861394,0.41806039214134216,0.030422011390328407,0.696153998374939,18,0.04415496438741684,1,city
q_467,Where was the place of assembly for CVPR in 2001?,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.25,0.4330127018922193,40.25,33.12231121162894,4.221928094859951,0.4181355834007263,0.018289169296622276,0.6962464451789856,19,0.02880707196891308,1,city
q_468,What was the venue of CVPR in 1996?,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.4,0.48989794855663565,56.2,35.223003846918,3.5219280948686063,0.40877166390419006,0.009347444400191307,0.6846831440925598,13,0.06432686001062393,1,city
q_469,Where did ICCV occur in 1995?,STEM,False,False,defan,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.25,0.8874119674649424,68.55,16.84183778570498,4.121928094861394,0.48438969254493713,0.013578723184764385,0.7727853059768677,18,0.025041069835424423,1,city
q_470,CVPR 2023 location,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.2,0.4,34.15,18.895171340847906,2.7954618442224515,0.22997808456420898,0.03678447753190994,0.4284907281398773,11,0.06812857836484909,1,city
q_471,Where did CVPR occur in 2015?,STEM,False,False,defan,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.75,0.8874119674649424,44.6,24.12343259156955,3.208694969545529,0.3123915195465088,0.01759696751832962,0.5549414157867432,12,0.07691207528114319,1,city
q_472,What was the location of CVPR in 2009?,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.5,0.5,35.7,17.170032032585144,3.6219280948671635,0.3219478130340576,0.028211932629346848,0.5686793327331543,14,0.05034792050719261,1,city
q_473,What venue hosted ICCV in 2009?,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.15,0.3570714214271425,49.45,24.204286810397864,3.8219280948642798,0.3828863799571991,0.029209623113274574,0.6517587900161743,16,0.05165577307343483,1,city
q_474,Where was the place of assembly for EMNLP in 2008?,STEM,False,False,defan,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.35,0.9096702699330126,55.7,21.833689564523905,3.9841837197546632,0.44884705543518066,0.027393218129873276,0.7328740954399109,17,0.05138929933309555,1,city
q_475,Where was the venue for EMNLP in 2015?,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.2,0.4,39.7,20.27338156302495,3.8219280948642798,0.44796666502952576,0.01986617222428322,0.7318518161773682,16,0.04047722741961479,1,city
q_476,Give me the venue for 2016 CVPR,STEM,False,False,defan,20,6,14,0,20,0.3,0.7,0.0,0.7,0.7,0.7,2.75,1.5124483462254175,53.8,17.385626246989204,3.4219280948686066,0.391469269990921,0.016152329742908478,0.6628321409225464,13,0.06240319833159447,1,city
q_477,"In 2009, where was ICCV hosted?",STEM,False,False,defan,20,5,15,0,20,0.25,0.75,0.0,0.75,0.75,0.75,2.1,1.7,60.8,29.929249907072514,3.8219280948642798,0.37436121702194214,0.01758132502436638,0.6406065821647644,16,0.040595781058073044,1,city
q_478,Where did CVPR occur in 1999?,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.05,0.21794494717703372,38.85,23.763995876114773,3.8841837197561055,0.3585870862007141,0.02320035547018051,0.6195678114891052,16,0.041801366955041885,1,city
q_479,What venue hosted EMNLP in 2007?,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.2,0.4,58.1,25.374987684726076,3.9841837197546632,0.41990962624549866,0.012850621715188026,0.698415994644165,17,0.03860309347510338,1,city
q_480,What venue hosted EMNLP in 2017?,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.25,0.4330127018922193,51.75,23.38776389482329,3.9841837197546632,0.4088723659515381,0.016183774918317795,0.6848084926605225,17,0.04910033196210861,1,city
q_481,What location accommodated ICCV in 2003?,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.1,0.3,44.55,25.840810745795107,4.321928094858508,0.4347056746482849,0.007169944234192371,0.716255247592926,20,0.022111713886260986,1,city
q_482,What was the location for ICCV in 1988?,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,58.65,29.769573392979616,4.221928094859951,0.43081051111221313,0.011536592617630959,0.7116037607192993,19,0.027619527652859688,1,city
q_483,What venue hosted ICCV in 2007?,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.1,0.3,49.45,18.680136509137185,4.321928094858508,0.351776659488678,0.021768195554614067,0.6103228330612183,20,0.03888840973377228,1,city
q_484,Where was the venue for CVPR in 2000?,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.5,0.5,50.15,25.092379321220218,4.121928094861394,0.4020889699459076,0.009272532537579536,0.6763182282447815,18,0.041485413908958435,1,city
q_485,Where was the venue for CVPR in 2013?,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.55,0.4974937185533099,37.35,26.41263901998435,2.9219280948714923,0.2826070189476013,0.03402143344283104,0.5108916759490967,11,0.07294860482215881,1,city
q_486,Where was the place of assembly for EMNLP in 2014?,STEM,True,False,defan,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.5,0.9219544457292888,49.55,23.76020833241998,3.9841837197546632,0.4131675660610199,0.03470737114548683,0.6901344060897827,17,0.053376659750938416,1,city
q_487,What venue hosted EMNLP in 2008?,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.35,0.47696960070847294,60.05,12.682566774907988,3.6841837197575473,0.373176246881485,0.03952297195792198,0.6390442848205566,15,0.06574992090463638,1,city
q_488,CVPR 2019 location,STEM,False,False,defan,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,2.2,1.2489995996796797,29.25,15.119110423566593,3.5219280948686063,0.2694113254547119,0.021943697705864906,0.49077916145324707,13,0.04500777646899223,1,city
q_489,What venue hosted CVPR in 2000?,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.4,0.48989794855663565,68.3,34.46316874577845,4.221928094859951,0.42022666335105896,0.01838628016412258,0.6988028883934021,19,0.040431343019008636,1,city
q_490,What was the site of CVPR in 2024?,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.4,0.48989794855663565,29.2,15.048587973627292,3.1393538721498877,0.3193254768848419,0.05033927410840988,0.5649287104606628,12,0.08497384935617447,1,city
q_491,Where did CVPR take place in 1993?,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.15,0.3570714214271425,40.85,25.24732659114624,2.323219672323966,0.22900936007499695,0.029226332902908325,0.42691919207572937,8,0.07983579486608505,1,city
q_492,CVPR 2020 location,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.25,0.4330127018922193,41.9,20.928210625851413,3.8841837197561055,0.4020303785800934,0.017395449802279472,0.6762445569038391,16,0.04230785369873047,1,city
q_493,What location accommodated CVPR in 2019?,STEM,False,False,defan,20,15,5,0,20,0.75,0.25,0.0,0.25,0.25,0.25,4.25,1.299038105676658,28.15,11.572704956059322,2.1709505944416843,0.16968433558940887,0.03504077345132828,0.32692208886146545,9,0.06572646647691727,0,city
q_494,Where was the place of assembly for CVPR in 1994?,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.2,0.4,32.6,22.25174150488002,2.323219672323966,0.21384501457214355,0.039300400763750076,0.4020635187625885,8,0.08142267912626266,1,city
q_495,"In 2021, where was CVPR hosted?",STEM,False,False,defan,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,1.65,1.194780314534852,73.9,32.654096220841886,3.68418371975899,0.29511213302612305,0.03308051452040672,0.5296136736869812,14,0.062270309776067734,1,city
q_496,What location accommodated CVPR in 1997?,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.5,0.5,24.9,15.032963779641062,3.7219280948657207,0.33526626229286194,0.03549567610025406,0.5875044465065002,15,0.05394342169165611,1,city
q_497,Where was the venue for CVPR in 2012?,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.3,0.45825756949558394,49.65,30.561863490304383,4.121928094861394,0.4269961714744568,0.017841646447777748,0.7070174217224121,18,0.03874105215072632,1,city
q_498,"In 2008, where was CVPR held?",STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.3,0.45825756949558394,60.1,25.88802812112193,3.6219280948671635,0.3557509779930115,0.013058391399681568,0.6157296299934387,14,0.05794154852628708,1,city
q_499,Where did ICCV convene in 1987?,STEM,False,False,defan,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.15,0.3570714214271425,53.3,40.01512214151046,4.321928094858508,0.48030194640159607,0.012209936045110226,0.7683305144309998,20,0.0240167286247015,1,city
