id,prompt_id,question,reference_answer,model_answer,type,domain_fixed,correctness_fixed,label,p_hat,y_i,p_hat_bin
defan_00044_t1.0_ans10,defan_00044_t1.0,What was the turnout for the final match of the 2018 FIFA World Cup?,"78,011",Unknown,numeric,Sports,refused,1,1.0,1,"(0.8, 1.0]"
defan_00044_t1.0_ans11,defan_00044_t1.0,What was the turnout for the final match of the 2018 FIFA World Cup?,"78,011",98%,numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00044_t1.0_ans12,defan_00044_t1.0,What was the turnout for the final match of the 2018 FIFA World Cup?,"78,011",Not found,numeric,Sports,refused,1,1.0,1,"(0.8, 1.0]"
defan_00044_t1.0_ans13,defan_00044_t1.0,What was the turnout for the final match of the 2018 FIFA World Cup?,"78,011",68.4%,numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00044_t1.0_ans14,defan_00044_t1.0,What was the turnout for the final match of the 2018 FIFA World Cup?,"78,011",Not provided,numeric,Sports,refused,1,1.0,1,"(0.8, 1.0]"
defan_00044_t1.0_ans15,defan_00044_t1.0,What was the turnout for the final match of the 2018 FIFA World Cup?,"78,011","67.1% (not specified, I will give the answer that is most widely reported)",numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00044_t1.0_ans16,defan_00044_t1.0,What was the turnout for the final match of the 2018 FIFA World Cup?,"78,011","(This information is not publicly available, so the answer is) Unknown",numeric,Sports,refused,1,1.0,1,"(0.8, 1.0]"
defan_00044_t1.0_ans17,defan_00044_t1.0,What was the turnout for the final match of the 2018 FIFA World Cup?,"78,011",68.1% (this may vary depending on location and source),numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00044_t1.0_ans18,defan_00044_t1.0,What was the turnout for the final match of the 2018 FIFA World Cup?,"78,011",98.89%,numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00044_t1.0_ans19,defan_00044_t1.0,What was the turnout for the final match of the 2018 FIFA World Cup?,"78,011","90% (Note: This answer assumes you are referring to a 90% turnout, as an exact number isn't possible in this case.)",numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00045_t1.0_ans00,defan_00045_t1.0,How many individuals attended the final match of the 2006 FIFA World Cup?,"69,000","75,714",numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00045_t1.0_ans01,defan_00045_t1.0,How many individuals attended the final match of the 2006 FIFA World Cup?,"69,000","90,000",numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00045_t1.0_ans02,defan_00045_t1.0,How many individuals attended the final match of the 2006 FIFA World Cup?,"69,000","90,700",numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00045_t1.0_ans03,defan_00045_t1.0,How many individuals attended the final match of the 2006 FIFA World Cup?,"69,000","90,000",numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00045_t1.0_ans04,defan_00045_t1.0,How many individuals attended the final match of the 2006 FIFA World Cup?,"69,000","90,740",numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00045_t1.0_ans05,defan_00045_t1.0,How many individuals attended the final match of the 2006 FIFA World Cup?,"69,000","90,000",numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00045_t1.0_ans06,defan_00045_t1.0,How many individuals attended the final match of the 2006 FIFA World Cup?,"69,000","Over 83,000",numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00045_t1.0_ans07,defan_00045_t1.0,How many individuals attended the final match of the 2006 FIFA World Cup?,"69,000","83,700",numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00045_t1.0_ans08,defan_00045_t1.0,How many individuals attended the final match of the 2006 FIFA World Cup?,"69,000","90,000",numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00045_t1.0_ans09,defan_00045_t1.0,How many individuals attended the final match of the 2006 FIFA World Cup?,"69,000","63,700",numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00045_t1.0_ans10,defan_00045_t1.0,How many individuals attended the final match of the 2006 FIFA World Cup?,"69,000","86,138",numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00045_t1.0_ans11,defan_00045_t1.0,How many individuals attended the final match of the 2006 FIFA World Cup?,"69,000","67,000",numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00045_t1.0_ans12,defan_00045_t1.0,How many individuals attended the final match of the 2006 FIFA World Cup?,"69,000","90,000",numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00045_t1.0_ans13,defan_00045_t1.0,How many individuals attended the final match of the 2006 FIFA World Cup?,"69,000","90,375",numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00045_t1.0_ans14,defan_00045_t1.0,How many individuals attended the final match of the 2006 FIFA World Cup?,"69,000","73,767",numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00045_t1.0_ans15,defan_00045_t1.0,How many individuals attended the final match of the 2006 FIFA World Cup?,"69,000","84,747",numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00045_t1.0_ans16,defan_00045_t1.0,How many individuals attended the final match of the 2006 FIFA World Cup?,"69,000","80,859",numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00045_t1.0_ans17,defan_00045_t1.0,How many individuals attended the final match of the 2006 FIFA World Cup?,"69,000","80,347",numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00045_t1.0_ans18,defan_00045_t1.0,How many individuals attended the final match of the 2006 FIFA World Cup?,"69,000","87,052",numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00045_t1.0_ans19,defan_00045_t1.0,How many individuals attended the final match of the 2006 FIFA World Cup?,"69,000","90,000",numeric,Sports,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00046_t1.0_ans00,defan_00046_t1.0,Which stadium served as the location for the final match of the 1962 FIFA World Cup?,Estadio Nacional,Estadio Nacional,name,Sports,correct,0,0.5,0,"(0.4, 0.6]"
defan_00046_t1.0_ans01,defan_00046_t1.0,Which stadium served as the location for the final match of the 1962 FIFA World Cup?,Estadio Nacional,Estadio Nacional (Santiago),name,Sports,correct,0,0.5,0,"(0.4, 0.6]"
defan_00046_t1.0_ans02,defan_00046_t1.0,Which stadium served as the location for the final match of the 1962 FIFA World Cup?,Estadio Nacional,Estadio Azteca,name,Sports,hallucination,1,0.5,0,"(0.4, 0.6]"
defan_00046_t1.0_ans03,defan_00046_t1.0,Which stadium served as the location for the final match of the 1962 FIFA World Cup?,Estadio Nacional,Wembley Stadium,name,Sports,hallucination,1,0.5,0,"(0.4, 0.6]"
defan_00046_t1.0_ans04,defan_00046_t1.0,Which stadium served as the location for the final match of the 1962 FIFA World Cup?,Estadio Nacional,Wankdorf Stadium,name,Sports,hallucination,1,0.5,0,"(0.4, 0.6]"
defan_00046_t1.0_ans05,defan_00046_t1.0,Which stadium served as the location for the final match of the 1962 FIFA World Cup?,Estadio Nacional,Estádio Nacional in Rio de Janeiro,name,Sports,correct,0,0.5,0,"(0.4, 0.6]"
defan_00046_t1.0_ans06,defan_00046_t1.0,Which stadium served as the location for the final match of the 1962 FIFA World Cup?,Estadio Nacional,"Estadio Nacional (Santiago, Chile)",name,Sports,correct,0,0.5,0,"(0.4, 0.6]"
defan_00046_t1.0_ans07,defan_00046_t1.0,Which stadium served as the location for the final match of the 1962 FIFA World Cup?,Estadio Nacional,Estadio Nacional in Lima,name,Sports,correct,0,0.5,0,"(0.4, 0.6]"
defan_00046_t1.0_ans08,defan_00046_t1.0,Which stadium served as the location for the final match of the 1962 FIFA World Cup?,Estadio Nacional,Estadio Nacional,name,Sports,correct,0,0.5,0,"(0.4, 0.6]"
defan_00046_t1.0_ans09,defan_00046_t1.0,Which stadium served as the location for the final match of the 1962 FIFA World Cup?,Estadio Nacional,Estadio Nacional,name,Sports,correct,0,0.5,0,"(0.4, 0.6]"
defan_00046_t1.0_ans10,defan_00046_t1.0,Which stadium served as the location for the final match of the 1962 FIFA World Cup?,Estadio Nacional,Estadio Monumental de Chile,name,Sports,hallucination,1,0.5,0,"(0.4, 0.6]"
defan_00046_t1.0_ans11,defan_00046_t1.0,Which stadium served as the location for the final match of the 1962 FIFA World Cup?,Estadio Nacional,Estadio Monumental (now known as Estadio Nacional),name,Sports,hallucination,1,0.5,0,"(0.4, 0.6]"
defan_00046_t1.0_ans12,defan_00046_t1.0,Which stadium served as the location for the final match of the 1962 FIFA World Cup?,Estadio Nacional,Wankdorf Stadium,name,Sports,hallucination,1,0.5,0,"(0.4, 0.6]"
defan_00046_t1.0_ans13,defan_00046_t1.0,Which stadium served as the location for the final match of the 1962 FIFA World Cup?,Estadio Nacional,Estadio Nacional,name,Sports,correct,0,0.5,0,"(0.4, 0.6]"
defan_00046_t1.0_ans14,defan_00046_t1.0,Which stadium served as the location for the final match of the 1962 FIFA World Cup?,Estadio Nacional,Estadio Nacional de Chile,name,Sports,correct,0,0.5,0,"(0.4, 0.6]"
defan_00046_t1.0_ans15,defan_00046_t1.0,Which stadium served as the location for the final match of the 1962 FIFA World Cup?,Estadio Nacional,Wembley Stadium,name,Sports,hallucination,1,0.5,0,"(0.4, 0.6]"
defan_00046_t1.0_ans16,defan_00046_t1.0,Which stadium served as the location for the final match of the 1962 FIFA World Cup?,Estadio Nacional,Estadio Monumental de la Universidad,name,Sports,hallucination,1,0.5,0,"(0.4, 0.6]"
defan_00046_t1.0_ans17,defan_00046_t1.0,Which stadium served as the location for the final match of the 1962 FIFA World Cup?,Estadio Nacional,Estádio Nacional in Rio,name,Sports,hallucination,1,0.5,0,"(0.4, 0.6]"
defan_00046_t1.0_ans18,defan_00046_t1.0,Which stadium served as the location for the final match of the 1962 FIFA World Cup?,Estadio Nacional,"Estadio Chile (not including that detail), Chile Stadium",name,Sports,hallucination,1,0.5,0,"(0.4, 0.6]"
defan_00046_t1.0_ans19,defan_00046_t1.0,Which stadium served as the location for the final match of the 1962 FIFA World Cup?,Estadio Nacional,Estadio Nacional de Chile,name,Sports,correct,0,0.5,0,"(0.4, 0.6]"
defan_00047_t1.0_ans00,defan_00047_t1.0,Which stadium served as the location for the final match of the 1934 FIFA World Cup?,Stadio Nazionale PNF,The Lusinari,name,Sports,hallucination,1,0.95,1,"(0.8, 1.0]"
defan_00047_t1.0_ans01,defan_00047_t1.0,Which stadium served as the location for the final match of the 1934 FIFA World Cup?,Stadio Nazionale PNF,The Stadio Nazionale Pio XI,name,Sports,hallucination,1,0.95,1,"(0.8, 1.0]"
defan_00047_t1.0_ans02,defan_00047_t1.0,Which stadium served as the location for the final match of the 1934 FIFA World Cup?,Stadio Nazionale PNF,Central Field,name,Sports,hallucination,1,0.95,1,"(0.8, 1.0]"
defan_00047_t1.0_ans03,defan_00047_t1.0,Which stadium served as the location for the final match of the 1934 FIFA World Cup?,Stadio Nazionale PNF,"Lakefront Stadium (not specified, so I won't provide an answer. You have to find this information.)",name,Sports,refused,1,0.95,1,"(0.8, 1.0]"
defan_00047_t1.0_ans04,defan_00047_t1.0,Which stadium served as the location for the final match of the 1934 FIFA World Cup?,Stadio Nazionale PNF,The Ohio Stadium in Columbus,name,Sports,hallucination,1,0.95,1,"(0.8, 1.0]"
defan_00047_t1.0_ans05,defan_00047_t1.0,Which stadium served as the location for the final match of the 1934 FIFA World Cup?,Stadio Nazionale PNF,The Luscinia Stadium in Rome is incorrect.,name,Sports,hallucination,1,0.95,1,"(0.8, 1.0]"
defan_00047_t1.0_ans06,defan_00047_t1.0,Which stadium served as the location for the final match of the 1934 FIFA World Cup?,Stadio Nazionale PNF,Lakefront Stadium,name,Sports,hallucination,1,0.95,1,"(0.8, 1.0]"
defan_00047_t1.0_ans07,defan_00047_t1.0,Which stadium served as the location for the final match of the 1934 FIFA World Cup?,Stadio Nazionale PNF,Lazio's Stadio Olimpico in Rome,name,Sports,hallucination,1,0.95,1,"(0.8, 1.0]"
defan_00047_t1.0_ans08,defan_00047_t1.0,Which stadium served as the location for the final match of the 1934 FIFA World Cup?,Stadio Nazionale PNF,Wembley Stadium,name,Sports,hallucination,1,0.95,1,"(0.8, 1.0]"
defan_00047_t1.0_ans09,defan_00047_t1.0,Which stadium served as the location for the final match of the 1934 FIFA World Cup?,Stadio Nazionale PNF,"the Central stadium, Turin",name,Sports,hallucination,1,0.95,1,"(0.8, 1.0]"
defan_00047_t1.0_ans10,defan_00047_t1.0,Which stadium served as the location for the final match of the 1934 FIFA World Cup?,Stadio Nazionale PNF,Pirelli Stadium,name,Sports,hallucination,1,0.95,1,"(0.8, 1.0]"
defan_00047_t1.0_ans11,defan_00047_t1.0,Which stadium served as the location for the final match of the 1934 FIFA World Cup?,Stadio Nazionale PNF,Metropolitana,name,Sports,hallucination,1,0.95,1,"(0.8, 1.0]"
defan_00047_t1.0_ans12,defan_00047_t1.0,Which stadium served as the location for the final match of the 1934 FIFA World Cup?,Stadio Nazionale PNF,Wembley Stadium,name,Sports,hallucination,1,0.95,1,"(0.8, 1.0]"
defan_00047_t1.0_ans13,defan_00047_t1.0,Which stadium served as the location for the final match of the 1934 FIFA World Cup?,Stadio Nazionale PNF,Italy (Stadio Olimpico),name,Sports,hallucination,1,0.95,1,"(0.8, 1.0]"
defan_00047_t1.0_ans14,defan_00047_t1.0,Which stadium served as the location for the final match of the 1934 FIFA World Cup?,Stadio Nazionale PNF,Pirelli Stadium,name,Sports,hallucination,1,0.95,1,"(0.8, 1.0]"
defan_00047_t1.0_ans15,defan_00047_t1.0,Which stadium served as the location for the final match of the 1934 FIFA World Cup?,Stadio Nazionale PNF,Lazio Stadium,name,Sports,hallucination,1,0.95,1,"(0.8, 1.0]"
defan_00047_t1.0_ans16,defan_00047_t1.0,Which stadium served as the location for the final match of the 1934 FIFA World Cup?,Stadio Nazionale PNF,Wankdorf Stadium,name,Sports,hallucination,1,0.95,1,"(0.8, 1.0]"
defan_00047_t1.0_ans17,defan_00047_t1.0,Which stadium served as the location for the final match of the 1934 FIFA World Cup?,Stadio Nazionale PNF,the Maracanã Stadium in Rio de Janeiro,name,Sports,hallucination,1,0.95,1,"(0.8, 1.0]"
defan_00047_t1.0_ans18,defan_00047_t1.0,Which stadium served as the location for the final match of the 1934 FIFA World Cup?,Stadio Nazionale PNF,Lusini Stadium (now known as the Stadio Flaminio),name,Sports,hallucination,1,0.95,1,"(0.8, 1.0]"
defan_00047_t1.0_ans19,defan_00047_t1.0,Which stadium served as the location for the final match of the 1934 FIFA World Cup?,Stadio Nazionale PNF,Stadio Nazionale PNF (also known as Stadio Nazionale in PNF),name,Sports,correct,0,0.95,1,"(0.8, 1.0]"
defan_00048_t1.0_ans00,defan_00048_t1.0,Who won the 2006 FIFA World Cup?,Italy,Italy,name,Sports,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00048_t1.0_ans01,defan_00048_t1.0,Who won the 2006 FIFA World Cup?,Italy,Italy,name,Sports,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00048_t1.0_ans02,defan_00048_t1.0,Who won the 2006 FIFA World Cup?,Italy,Italy,name,Sports,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00048_t1.0_ans03,defan_00048_t1.0,Who won the 2006 FIFA World Cup?,Italy,Italy,name,Sports,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00048_t1.0_ans04,defan_00048_t1.0,Who won the 2006 FIFA World Cup?,Italy,Italy,name,Sports,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00048_t1.0_ans05,defan_00048_t1.0,Who won the 2006 FIFA World Cup?,Italy,Italy,name,Sports,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00048_t1.0_ans06,defan_00048_t1.0,Who won the 2006 FIFA World Cup?,Italy,Italy,name,Sports,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00048_t1.0_ans07,defan_00048_t1.0,Who won the 2006 FIFA World Cup?,Italy,Italy,name,Sports,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00048_t1.0_ans08,defan_00048_t1.0,Who won the 2006 FIFA World Cup?,Italy,Italy,name,Sports,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00048_t1.0_ans09,defan_00048_t1.0,Who won the 2006 FIFA World Cup?,Italy,Italy,name,Sports,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00048_t1.0_ans10,defan_00048_t1.0,Who won the 2006 FIFA World Cup?,Italy,Italy,name,Sports,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00048_t1.0_ans11,defan_00048_t1.0,Who won the 2006 FIFA World Cup?,Italy,Italy,name,Sports,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00048_t1.0_ans12,defan_00048_t1.0,Who won the 2006 FIFA World Cup?,Italy,Italy,name,Sports,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00048_t1.0_ans13,defan_00048_t1.0,Who won the 2006 FIFA World Cup?,Italy,Italy,name,Sports,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00048_t1.0_ans14,defan_00048_t1.0,Who won the 2006 FIFA World Cup?,Italy,Italy,name,Sports,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00048_t1.0_ans15,defan_00048_t1.0,Who won the 2006 FIFA World Cup?,Italy,Italy,name,Sports,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00048_t1.0_ans16,defan_00048_t1.0,Who won the 2006 FIFA World Cup?,Italy,Italy,name,Sports,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00048_t1.0_ans17,defan_00048_t1.0,Who won the 2006 FIFA World Cup?,Italy,Italy,name,Sports,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00048_t1.0_ans18,defan_00048_t1.0,Who won the 2006 FIFA World Cup?,Italy,Italy,name,Sports,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00048_t1.0_ans19,defan_00048_t1.0,Who won the 2006 FIFA World Cup?,Italy,Italy,name,Sports,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00049_t1.0_ans00,defan_00049_t1.0,"In the 2022 FIFA World Cup, which team came in second?",France,Argentina,name,Sports,hallucination,1,0.95,1,"(0.8, 1.0]"
defan_00049_t1.0_ans01,defan_00049_t1.0,"In the 2022 FIFA World Cup, which team came in second?",France,I do not know what the answer is.,name,Sports,refused,1,0.95,1,"(0.8, 1.0]"
defan_00049_t1.0_ans02,defan_00049_t1.0,"In the 2022 FIFA World Cup, which team came in second?",France,"None of the above, I don't have that information.",name,Sports,refused,1,0.95,1,"(0.8, 1.0]"
defan_00049_t1.0_ans03,defan_00049_t1.0,"In the 2022 FIFA World Cup, which team came in second?",France,Argentina,name,Sports,hallucination,1,0.95,1,"(0.8, 1.0]"
defan_00049_t1.0_ans04,defan_00049_t1.0,"In the 2022 FIFA World Cup, which team came in second?",France,Not provided,name,Sports,refused,1,0.95,1,"(0.8, 1.0]"
defan_00049_t1.0_ans05,defan_00049_t1.0,"In the 2022 FIFA World Cup, which team came in second?",France,Argentina,name,Sports,hallucination,1,0.95,1,"(0.8, 1.0]"
defan_00049_t1.0_ans06,defan_00049_t1.0,"In the 2022 FIFA World Cup, which team came in second?",France,Argentina,name,Sports,hallucination,1,0.95,1,"(0.8, 1.0]"
defan_00049_t1.0_ans07,defan_00049_t1.0,"In the 2022 FIFA World Cup, which team came in second?",France,Argentina,name,Sports,hallucination,1,0.95,1,"(0.8, 1.0]"
defan_00049_t1.0_ans08,defan_00049_t1.0,"In the 2022 FIFA World Cup, which team came in second?",France,Argentina,name,Sports,hallucination,1,0.95,1,"(0.8, 1.0]"
defan_00049_t1.0_ans09,defan_00049_t1.0,"In the 2022 FIFA World Cup, which team came in second?",France,Argentina,name,Sports,hallucination,1,0.95,1,"(0.8, 1.0]"
defan_00049_t1.0_ans10,defan_00049_t1.0,"In the 2022 FIFA World Cup, which team came in second?",France,Argentina,name,Sports,hallucination,1,0.95,1,"(0.8, 1.0]"
defan_00049_t1.0_ans11,defan_00049_t1.0,"In the 2022 FIFA World Cup, which team came in second?",France,Argentina,name,Sports,hallucination,1,0.95,1,"(0.8, 1.0]"
defan_00049_t1.0_ans12,defan_00049_t1.0,"In the 2022 FIFA World Cup, which team came in second?",France,Argentina,name,Sports,hallucination,1,0.95,1,"(0.8, 1.0]"
