prompt_id,question,domain,domain_inconsistent,adversarial,dataset,n_samples,n_correct,n_incorrect,n_refused,n_definitive,frac_correct,frac_incorrect,frac_refused,hall_rate_strict,hall_rate_merged,p_halluc,score_mean,score_std,len_mean,len_std,H_sem,D_cos,D_cos_var,D_pair,K,sig2_S,label,type,domain_canonical,lam2,lam3,SGR,spectral_entropy,ipr_fiedler,HFER,largest_cluster_frac,second_largest_cluster_frac,singleton_cluster_frac
halueval_00292_t1.0,"Context: Captain Joseph Henderson (September 9, 1826 - October 7, 1890) was an early American harbor pilot who guided large vessels in and out of the New York harbor. He was a legendary figure in New York during the 1880s, well known for being one of the oldest and wealthiest of the Sandy Hook Pilots, which operated in what is now the Port of New York and New Jersey.The Sandy Hook Pilots are licensed maritime pilots for the entire Port of New York and New Jersey, the Hudson River, and Long Island Sound who go aboard oceangoing vessels, passenger liners, freighters, and tankers,to guide them in and out of the harbor.

Question: In which city do maritime pilots operating along the Hudson River and Long Island Sound, one of the wealthiest being Joseph Henderson, function?",,False,False,halueval,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,19.0,17.041126723312633,1.2567796494412689,0.0977810472249984,0.0101666925475001,0.1957904994487762,4,0.0359855517745018,0,,Social Sciences,11.184767723083496,12.326457977294922,0.907378886506717,4.235526084899902,0.4342411160469055,44.08979338521567,0.7,0.2,0.1
halueval_00293_t1.0,"Context:  Gold Mountain is about 34 miles north of WinStar World Casino in Thackerville, Oklahoma, and 77 miles south of Riverwind Casino in Norman, Oklahoma, which are also Chickasaw-owned gaming facilities. The casino opened as the WinStar Casino in 2004, and was expanded (with a 395-room hotel tower) and renamed the WinStar World Casino in 2009, with its 519000 sqft of casino floor making it the largest casino in the state of Oklahoma.

Question: In which year did this hotel and casino, located nearer to Gold Mountain Casino than any other casinos, open?",,False,False,halueval,20,15,5,0,20,0.75,0.25,0.0,0.25,0.25,0.25,4.2,1.4,7.7,9.80357077803797,1.2917601481737602,0.10242810100317,0.0383771173655986,0.2045943588018417,5,0.0761725455522537,0,,Social Sciences,2.8145110607147217,10.012466430664062,0.281100673584685,4.192212104797363,0.9016167521476746,8.780938000438994,0.75,0.1,0.15
halueval_00294_t1.0,"Context:  This interpretation was first delineated by Carlo Rovelli in a 1994 preprint, and has since been expanded upon by a number of theorists.Carlo Rovelli (born 3 May 1956) is an Italian theoretical physicist and writer who has worked in Italy, the United States and since 2000, in France.

Question: The first person to interpret Relational quantum mechanics has worked in what countries? ",,False,False,halueval,20,19,1,0,20,0.95,0.05,0.0,0.05,0.05,0.05,4.85,0.6538348415311012,30.0,4.08656334834051,0.7475846798202459,0.0410492196679115,0.0021486119367182,0.0846458151936531,3,0.0057777920737862,0,,STEM,15.434649467468262,16.366233825683594,0.9430788795046919,4.245813369750977,0.8418070077896118,51.310778613172715,0.85,0.1,0.05
halueval_00295_t1.0,"Context:  The opera is described as being ""based on a dream he had December 4, 1791, the night that Wolfgang Amadeus Mozart died and Antonio Salieri didn't.""Antonio Salieri (] ; 18 August 17507 May 1825) was an Italian classical composer, conductor, and teacher. He was born in Legnago, south of Verona, in the Republic of Venice, and spent his adult life and career as a subject of the Habsburg Monarchy.

Question: Under which government did this Italian classical composer, conductor, and teacher that became a source of inspiration for ""A Little Nightmare Music"" pursue his career?",,False,False,halueval,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,26.3,35.53181672811004,0.8475846798188033,0.0385333374142646,0.0072168163023889,0.0795595273375511,4,0.016431875526905,0,,Humanities,12.35582160949707,15.366742134094238,0.8040625328151075,4.240627288818359,0.8909120559692383,38.56510045065579,0.85,0.05,0.15
halueval_00296_t1.0,"Context:  In the triad of Memphis, he is the spouse of Sekhmet and the father of Nefertum. He was also regarded as the father of the sage Imhotep.Imhotep ( ; Egyptian: ""ỉỉ-m-ḥtp"" ""*jā-im-ḥātap"", in Unicode hieroglyphs: 𓇍𓅓𓊵:𓏏*𓊪, ""the one who comes in peace""; fl.

Question: Whose was the spouse of the the father of the Egyptian chancellor to the pharoah Djoser?",,False,False,halueval,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,29.95,95.31813835781728,0.5689955935849532,0.0609984472393989,0.0295651853084564,0.1245014816522598,3,0.0641973689198494,1,,Humanities,5.38971471786499,9.613496780395508,0.5606404033181408,4.210792064666748,0.8932898640632629,16.996671395849944,0.9,0.05,0.1
halueval_00297_t1.0,"Context: Gregg Alan Rolie (born June 17, 1947, Seattle, Washington, United States) is an American singer and keyboardist.Robert W. Derminer (December 12, 1944 – September 18, 1991), known as Rob Tyner, was an American musician best known as lead singer for the Detroit proto-punk band, MC5.

Question: Gregg Rolie and Rob Tyner, are a keyboardist?",,False,False,halueval,20,8,12,0,20,0.4,0.6,0.0,0.6,0.6,0.6,3.2,1.4696938456699071,4.55,8.840107465410135,1.4609640474379104,0.1094444543123245,0.0187807809561491,0.2178011983633041,4,0.0508987791836261,1,,Humanities,4.888859748840332,12.896410942077637,0.379086845712894,4.21974515914917,0.9024673104286194,15.269424977803283,0.5,0.4,0.1
halueval_00298_t1.0,"Context: Peter Michael Nevill (born 13 October 1985) is an Australian cricketer currently contracted domestically to New South Wales and the Melbourne Renegades, having previously also played for the Sydney Sixers.The 2015 Ashes was a series of Test cricket matches played between England and Australia for The Ashes.

Question: What country of origin does Peter Nevill and 2015 Ashes series have in common?",,False,False,halueval,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,9.3,0.458257569495584,-1.4428232973175177e-12,0.0131711959838867,0.0001339483715128,0.0275464430451393,1,0.0009575370349921,0,,Sports,18.75385093688965,19.127695083618164,0.9804553473432747,4.247785568237305,0.08809524029493332,78.6941382547202,1.0,0.0,0.0
halueval_00299_t1.0,"Context: The Precision Medicine Initiative is a research project created by Barack Obama in 2015 with $215 million in funding that aims to make advances in tailoring medical care to the individual. The initiative was announced during the 2015 State of the Union Address and is advised by Verily Life Sciences.The 2015 State of the Union Address was given by the 44th United States President, Barack Obama, on Tuesday, January 20, 2015, in the chamber of the United States House of Representatives.

Question: On what date was the Precision Medicine Initiative announced?",,False,False,halueval,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,16.05,0.2179449471770336,-1.4428232973175177e-12,0.0009542405605316,1.5547375369351357e-05,0.0020087002776563,1,3.629669663496316e-05,0,,Medicine & Health,19.598346710205078,19.979909896850586,0.9809026567975324,4.247913837432861,0.902631402015686,61.22451696121789,1.0,0.0,0.0
halueval_00300_t1.0,"Context: Pillsbury Memorial Hall, located at 93 Main Street, is the town hall of Sutton, New Hampshire. The population was 1,837 at the 2010 census.

Question: What was the population, in 2010, of the town that has Pillsbury Memorial Hall as it's town hall",,False,False,halueval,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.45,0.4974937185533101,0.9927744539849228,0.2912751138210296,0.0049815089441835,0.5239039659500122,2,0.2522954940795898,0,,Social Sciences,-2.220446049250313e-16,9.000000953674316,-2.467162012773607e-17,4.162893295288086,0.111111119389534,-7.038647915314183e-16,0.55,0.45,0.0
halueval_00301_t1.0,"Context: The 71st Golden Globe Awards, honoring the best in film and American television of 2013, was broadcast live from the Beverly Hilton Hotel in Beverly Hills, California, on January 12, 2014, by NBC, as part of the 2013-14 film awards season. On October 15, Tina Fey and Amy Poehler were announced as the co-hosts for the second time in a row and as the co-hosts for the 72nd Golden Globe Awards. Along with other members of the comedy group, Poehler was a founder of the Upright Citizens Brigade Theatre.

Question: What former member of the Upright Citizens Brigade hosted the 71st Golden Globe Awards with Tina Fey? ",,False,False,halueval,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,11.1,0.3,-1.4428232973175177e-12,0.0015326380962505,1.6728774426155724e-05,0.0032239269930869,1,4.446832099347375e-05,0,,Humanities,19.659677505493164,19.693710327148438,0.9982718933571864,4.247913360595703,0.4055556356906891,70.47921339889945,1.0,0.0,0.0
halueval_00302_t1.0,"Context:  Ab Wolders from the Netherlands finished second and, 1983 champion Geoff Capes from the United Kingdom finished third.Geoffrey Lewis Capes (born 23 August 1949) is a British former shot putter, strongman and professional Highland Games competitor.

Question: The person who finished third in the 1984 World's Strongest Man was born on what date?",,False,False,halueval,20,12,7,1,19,0.6,0.35,0.05,0.3684210526315789,0.4,0.4,3.7,1.6155494421403511,14.55,7.228243216715939,1.8854752972186783,0.1958031952381134,0.0455818586051464,0.3718605935573578,6,0.0983962714672088,0,,Sports,2.0240042209625244,2.716538667678833,0.7450673305678644,4.157222747802734,0.407978355884552,7.252029692084648,0.5,0.3,0.2
halueval_00303_t1.0,"Context: Otto Weininger (] ; 3 April 1880 – 4 October 1903) was an Austrian philosopher. In 1903, he published the book ""Geschlecht und Charakter"" (""Sex and Character""), which gained popularity after his suicide at the age of 23.Sex and Character (German: ""Geschlecht und Charakter"" ) is a book published in 1903 by Otto Weininger.

Question: What is the name of the book written by Otto Weininger which was published in 1903?",,False,False,halueval,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,24.75,7.374788132549979,0.8841837197748609,0.1182950362563133,0.0460855700075626,0.2343119978904724,3,0.1153653264045715,0,,Humanities,4.255347728729248,6.301477432250977,0.6752936541829749,4.179978370666504,0.2873305082321167,16.21024995187338,0.8,0.15,0.05
halueval_00304_t1.0,"Context: Edward Benjamin Britten, Baron Britten {'1': "", '2': "", '3': "", '4': ""} (22 November 1913 – 4 December 1976) was an English composer, conductor and pianist.Domenico Gaetano Maria Donizetti (] ; 29 November 1797 – 8 April 1848) was an Italian composer.

Question: Who was born first, Benjamin Britten or Gaetano Donizetti?",,False,False,halueval,20,14,6,0,20,0.7,0.3,0.0,0.3,0.3,0.3,4.1,1.374772708486752,21.85,21.387554792448807,2.258871848436704,0.2395614385604858,0.0169024523347616,0.4439294934272766,6,0.0920825377106666,0,,Humanities,4.560997009277344,5.799851417541504,0.7863989390519099,4.2077956199646,0.6253429055213928,16.836006786665166,0.35,0.25,0.1
halueval_00305_t1.0,"Context: K'ak'upakal, or possibly K'ak'upakal K'awiil (fl. c. 869–890) was a ruler or high-ranking officeholder at the pre-Columbian Maya site of Chichen Itza, during the latter half of the 9th century CE.Chichen Itza ( , Spanish: ""Chichén Itzá"" ] , often with the emphasis reversed in English to ; from Yucatec Maya: ""Chi<nowiki>'</nowiki>ch<nowiki>'</nowiki>èen Ìitsha<nowiki>'</nowiki>"" ] ""at the mouth of the well of the Itza people"") was a large pre-Columbian city built by the Maya people of the Terminal Classic period. The archaeological site is located in Tinúm Municipality, Yucatán State, Mexico.

Question: K'ak'upakal was ruler at a pre-columbian city that is located in Tinum Municipality, in what Mexican state?",,True,False,halueval,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.55,1.3219304066402289,-1.4428232973175177e-12,0.0114168105646967,0.0005808671121485,0.023897873237729,1,0.0014573917724192,0,,Humanities,17.4215030670166,19.285024642944336,0.903369499419166,4.247403621673584,0.8982990980148315,54.13804068444051,1.0,0.0,0.0
halueval_00306_t1.0,"Context:  The town's German heritage is reflected in the annual beer festival, based on the Oktoberfest but held in January. The Oktoberfest is an important part of Bavarian culture, having been held since the year 1810.

Question: The Argentine city Crespo holds an annual beer festival based on a German festival that began in what year?",,False,False,halueval,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15.4,31.410826159144552,0.8475846798188033,0.0632307156920433,0.0173736829310655,0.1289087682962417,4,0.0380230881273746,0,,Social Sciences,9.39206314086914,10.542003631591797,0.8909182220175157,4.228278636932373,0.860542893409729,31.068058954066146,0.85,0.05,0.15
halueval_00307_t1.0,"Context:  New to the fold were Americans Rusty Anderson, Brian Ray, and Abe Laboriel Jr. Paul McCartney's then-fiancée Heather Mills accompanied him on the tour and was in the audience for every American performance.Heather Anne Mills (born 12 January 1968) is an English media personality, businesswoman and activist.

Question: What is the birth date of the woman Paul McCartney was engaged to after Linda McCartney's death?",,False,False,halueval,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,17.45,12.09741707969102,1.2567796494412689,0.1324319839477539,0.0379299111664295,0.2603429555892944,4,0.0830685943365097,0,,Humanities,3.1197476387023926,8.695466995239258,0.3587786184252851,4.190444469451904,0.8866455554962158,9.998764167014542,0.7,0.2,0.1
halueval_00308_t1.0,"Context: Wayne Dobbs (June 12, 1939 – February 10, 2015) was an American college basketball and baseball coach. He served as head basketball coach at Belmont University, George Washington University and Vanderbilt University.Belmont University is a private, coeducational, liberal arts university located in Nashville, Tennessee, United States. It is the largest Christian university in Tennessee and the second largest private university in the state, behind nearby Vanderbilt University.

Question: Wayne Dobbs served as head basketball coach at an institution that is the largest Christian university in what state? ",,True,False,halueval,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,9.0,0.0,-1.4428232973175177e-12,5.960464477539064e-08,0.0,-3.5762786865234375e-07,1,5.684341886080803e-14,0,,Social Sciences,20.0000057220459,20.0000057220459,0.9999999995000001,4.247927665710449,0.24564489722251892,61.28697241409918,1.0,0.0,0.0
halueval_00309_t1.0,"Context: Train Advise Assist Command – South (TAAC – South) is a multinational military formation, part of NATO's Resolute Support Mission within Afghanistan.Resolute Support Mission or Operation Resolute Support is a NATO-led train, advise and assist mission consisting of over 13,000 troops in the Islamic Republic of Afghanistan, which began on January 1, 2015.

Question: How many troops does the mission that Train Advise Assist Command - South is a part of advise and assist?",,False,False,halueval,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15.4,19.645355685250397,0.9917601481766456,0.0909403786063194,0.0057130162604153,0.1827480643987655,3,0.021594675257802,0,,STEM,12.796439170837402,13.619424819946289,0.9395726567469052,4.241151332855225,0.179937481880188,49.491147671030376,0.75,0.2,0.05
