prompt_id,question,domain_canonical,domain_inconsistent,adversarial,n_samples,n_correct,n_incorrect,n_refused,n_definitive,frac_correct,frac_incorrect,frac_refused,hall_rate_strict,p_halluc,hall_rate_naive,score_mean,score_std,len_mean,len_std,H_sem,D_cos,M_bar,K,sig2_S,label
mmlu_00168_t1.0,"Congress has recently enacted a statute requiring all males between the ages of 18 and 30 to take a physical examination each year. The results of the exam are sent to a government data information center for the purpose of keeping information about men who may be drafted into the military. A 25-year-old law school graduate has herpes. He has recently sent resumes to many governmental agencies. Fearful that the information about his herpes condition will become available, he seeks a declaratory judgment that would forbid the government from requiring him to take a physical examination. Which of the following is the best constitutional basis in support of the federal law?",Law & Business,False,False,20,5,15,0,20,0.25,0.75,0.0,0.75,0.75,0.75,2.7,1.3453624047073711,568.0,154.80665360377765,4.221928094859951,0.20710471272468567,17.581562042236328,19,0.02049160562455654,1
mmlu_00169_t1.0,Hardy-Weinberg equilibrium generally assumes all of the following EXCEPT,STEM,False,False,20,7,13,0,20,0.35,0.65,0.0,0.65,0.65,0.65,3.05,1.4309088021254186,345.5,197.16655395882944,3.384183719761876,0.16592423617839813,17.897703170776367,12,0.04640818014740944,1
mmlu_00170_t1.0,The nebular theory of the formation of the solar system successfully predicts all but one of the following. Which one does the theory not predict?,STEM,False,False,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,2.55,1.2439855304624727,366.0,205.81375075538563,4.321928094858508,0.313944548368454,22.7287654876709,20,0.07247510552406311,1
mmlu_00171_t1.0,Which of the following is a biological attribute that would most likely allow a species to become cosmopolitan in distribution?,STEM,True,False,20,12,8,0,20,0.6,0.4,0.0,0.4,0.4,0.4,3.8,1.4696938456699067,470.6,186.80749449633973,3.8841837197561055,0.18943223357200623,17.125343322753906,16,0.029508691281080246,0
mmlu_00172_t1.0,"Let $f(x)=3x+4$ and $g(x)=2x-3$. If $h(x)=f(g(x))$, then what is the inverse of $h(x)$?",STEM,False,False,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.85,0.8529361054615991,181.1,140.36698329735523,3.7219280948657207,0.3177495002746582,25.314640045166016,15,0.07203728705644608,1
mmlu_00173_t1.0,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I like to toss my cat onto the bed. Scenario 2 | I gave the animal twenty pain pills when I saw he was hurting.",Humanities,False,False,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,2.1,0.43588989435406744,358.75,179.96607319158798,3.9219280948628366,0.22150060534477234,20.343284606933594,17,0.02403692528605461,1
mmlu_00174_t1.0,"An auditor may provide an issuer client any of the following nonaudit services without impairing independence and without obtaining the preapproval of the audit committee, except",Law & Business,False,False,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,2.3,0.9,343.3,205.46754001544863,4.121928094861394,0.2026771754026413,21.69495964050293,18,0.01856902614235878,1
mmlu_00175_t1.0, Which of the following is not a useful base for segmenting organizational characteristics?,Social Sciences,True,False,20,9,11,0,20,0.45,0.55,0.0,0.55,0.55,0.55,3.35,1.4924811556599298,416.25,169.5767893905295,4.221928094859951,0.2070024311542511,17.983272552490234,19,0.02053239569067955,1
mmlu_00176_t1.0,Which of these is most likely to cause deviation of the trachea?,Medicine & Health,False,False,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,2.3,0.9,273.2,207.29462125197557,4.08418371975322,0.2673214077949524,21.001747131347656,18,0.05254441127181053,1
mmlu_00177_t1.0,The Minoans inhabited the _________ island of Crete.,Humanities,True,False,20,9,11,0,20,0.45,0.55,0.0,0.55,0.55,0.55,2.95,1.8834808201837363,333.45,183.978116905245,3.0016094970431575,0.16325023770332336,18.572799682617188,11,0.054245397448539734,1
mmlu_00178_t1.0,Anselm assumes that a being that exists in reality is greater than a being that _____.,Humanities,True,False,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,2.3,0.9,430.45,168.91935205890414,3.9219280948642794,0.19123879075050354,22.190685272216797,16,0.022346440702676773,1
mmlu_00179_t1.0,"Husband and wife conveyed a part of their inherited family farm to their niece for consideration, but substantially below market value. They retained a reverter back to themselves, however, as follows: ""RESERVATION in favor of the Grantors, their heirs and assigns, an automatic reverter, should the property conveyed herein ever be mortgaged or encumbered within the life time of either Grantor."" After husband died, the niece mortgaged the property. Can the surviving wife enforce the automatic reverter putting title back in herself?",Law & Business,False,False,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,2.15,0.6538348415311012,477.1,178.4337131822347,4.221928094859951,0.24455483257770538,21.418807983398438,19,0.03781292960047722,1
mmlu_00180_t1.0,"In a written contract, a seller agreed to deliver to a buyer 1,000 widgets at a stipulated price of $10 each, FOB at the seller's place of business. The contract stipulated that ""any party who wishes to assign this contract must have the written consent of the other party. "" On March 1, the seller placed the widgets on board a cargo vessel that was destined to transport the widgets to the buyer. On March 2, the buyer received the following telegram from the seller:""Please be advised that the widgets are in transit. In addition, I hereby assign all my rights under our contract to our creditor. ""The buyer did not consent to the assignment. The next day, the ship carrying the widgets sank in a violent storm, destroying its entire cargo. If the creditor brings an appropriate action against the buyer, the former will most likely recover",Law & Business,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,573.4,99.3732358333973,4.321928094858508,0.20041728019714355,22.279796600341797,20,0.01018263678997755,1
mmlu_00181_t1.0,"This question refers to the following information.
""The conscience of the people, in a time of grave national problems, has called into being a new party, born of the nation's sense of justice. We of the Progressive party here dedicate ourselves to the fulfillment of the duty laid upon us by our fathers to maintain the government of the people, by the people and for the people whose foundations they laid. We hold with Thomas Jefferson and Abraham Lincoln that the people are the masters of their Constitution, to fulfill its purposes and to safeguard it from those who, by perversion of its intent, would convert it into an instrument of injustice. In accordance with the needs of each generation the people must use their sovereign powers to establish and maintain equal opportunity and industrial justice, to secure which this Government was founded and without which no republic can endure.
""This country belongs to the people who inhabit it. Its resources, its business, its institutions and its laws should be utilized, maintained or altered in whatever manner will best promote the general interest. It is time to set the public welfare in the first place.""
Progressive Party Platform, 1912
Of the following policies, which was NOT a main objective of American Progressives?",Social Sciences,False,False,20,13,7,0,20,0.65,0.35,0.0,0.35,0.35,0.35,3.95,1.4309088021254186,460.95,211.0155148324407,4.321928094858508,0.2519267499446869,17.79526138305664,20,0.04121939465403557,0
mmlu_00182_t1.0,"To Kant, making a lying promise would be wrong because _____.",Humanities,False,False,20,15,5,0,20,0.75,0.25,0.0,0.25,0.25,0.25,4.2,1.4000000000000001,386.45,184.17341692003217,3.0393538721513305,0.1940215528011322,15.792668342590332,11,0.0782478004693985,0
mmlu_00183_t1.0,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | My friend has been letting me borrow her car a lot lately, so I decided to fill the gas tank without telling her. Scenario 2 | I have lice in my hair, so I'll lend my sister my hair brush.",Social Sciences,False,False,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,2.55,1.2439855304624727,276.6,145.34283608076458,4.321928094858508,0.25678735971450806,19.949443817138672,20,0.015774551779031754,1
mmlu_00184_t1.0,A competitive labor market is currently in equilibrium. Which of the following most likely increases the market wage?,Social Sciences,False,False,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,2.45,1.0712142642814275,441.7,179.61990424226377,4.121928094861394,0.21563220024108887,19.161073684692383,18,0.034420549869537354,1
mmlu_00185_t1.0,"Which of the following best describes the practice of ""ticket splitting""?",Social Sciences,False,False,20,11,9,0,20,0.55,0.45,0.0,0.45,0.45,0.44999999999999996,3.65,1.4924811556599298,476.6,141.40028288514844,2.4192407046224216,0.12762151658535004,16.85537338256836,10,0.014646118506789207,0
mmlu_00186_t1.0,"A sample of oxygen gas at 50 °C is heated, reaching a final temperature of 100 °C. Which statement best describes the behavior of the gas molecules?",STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.9,0.3,306.2,177.0789654363273,4.321928094858508,0.2828548550605774,23.053747177124023,20,0.022998034954071045,1
mmlu_00187_t1.0,Loss of stomach lining can lead to symptoms that resemble,Medicine & Health,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.9,0.3,345.2,158.7638497895538,3.6841837197589906,0.1774718016386032,22.90767478942871,14,0.018692996352910995,1
mmlu_00188_t1.0,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I bared my entire naked body at the nudist beach. Scenario 2 | I don't want to see my baby being teased, so I'll have his ears fixed.",Social Sciences,True,False,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,2.25,0.9420721840708386,321.65,227.1920498168895,4.021928094862837,0.29044491052627563,20.060779571533203,17,0.026306377723813057,1
mmlu_00189_t1.0,"The first simple cells evolved approximately 3.5 billion years ago, followed by the more complex eukaryotic cells 2.1 billion years ago. Which of the following statements is correct?",STEM,False,False,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,2.05,0.739932429347437,483.5,159.48119011344252,3.541446071145323,0.14827916026115417,21.89169692993164,14,0.009955301880836487,1
mmlu_00190_t1.0,"Bob writes down a number between 1 and 1,000. Mary must identify that number by asking ""yes/no"" questions of Bob. Mary knows that Bob always tells the truth. If Mary uses an optimal strategy, then she will determine the answer at the end of exactly how many questions in the worst case?",STEM,False,False,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,2.35,1.1521718621802912,335.3,191.41449788351977,4.221928094859951,0.23311588168144226,21.652576446533203,19,0.042612988501787186,1
mmlu_00191_t1.0,Stagflation is the result of,Social Sciences,True,False,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,2.15,0.8529361054615991,385.2,203.05703632231018,3.0219280948700495,0.18479885160923004,19.97148323059082,12,0.050552237778902054,1
mmlu_00192_t1.0,"A 78-year-old male presents to the office with the complaint of severe neck pain. He rates the pain as a 7 on a scale of 0 to 10 scale. He denies any trauma but reports that he had been doing a lot of painting over the past week. He denies any radicular pain or numbness. Cervical range of motion is moderately limited in all fields. He is treated with articulatory springing technique. Four hours later the physician receives a call from the local emergency department, where the patient presented confused, nauseated, and vertiginous. The physician may be found liable if",Medicine & Health,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.75,0.4330127018922193,468.3,176.67571989382128,4.321928094858508,0.3100737929344177,23.796123504638672,20,0.034102439880371094,1
mmlu_00193_t1.0,"Historically, it has been observed that computer processing speeds tend to double every two years. Which of the following best describes how technology companies can use this observation for planning purposes?",STEM,False,False,20,10,10,0,20,0.5,0.5,0.0,0.5,0.5,0.5,3.45,1.4654350889752843,417.8,200.107121312561,4.221928094859951,0.20995979011058807,18.408254623413086,19,0.020689554512500763,0
mmlu_00194_t1.0,Which of the following is LEAST likely to contribute to prejudice?,Social Sciences,False,False,20,6,14,0,20,0.3,0.7,0.0,0.7,0.7,0.7,2.85,1.4239030865898141,408.05,242.204350704111,3.541446071145323,0.24324731528759003,18.90679359436035,14,0.07128804177045822,1
